LSOAs,Ethnic Group;White;2011,Ethnic Group;Mixed/multiple ethnic groups;2011,Ethnic Group;Asian/Asian British;2011,Ethnic Group;Black/African/Caribbean/Black British;2011,Ethnic Group;Other ethnic group;2011,Ethnic Group;BAME;2011,Ethnic Group;White (%);2011,Ethnic Group;Mixed/multiple ethnic groups (%);2011,Ethnic Group;Asian/Asian British (%);2011,Ethnic Group;Black/African/Caribbean/Black British (%);2011,Ethnic Group;Other ethnic group (%);2011,Ethnic Group;BAME (%);2011
E01000717,1399,66,67,59,18,210,86.9,4.1,4.2,3.7,1.1,13.1
E01000828,1318,63,133,58,12,266,83.2,4,8.4,3.7,0.8,16.8
E01000712,1346,65,140,66,24,295,82,4,8.5,4,1.5,18
E01000713,1404,51,89,129,20,289,82.9,3,5.3,7.6,1.2,17.1
E01000715,1441,57,99,45,15,216,87,3.4,6,2.7,0.9,13
E01000770,1285,44,61,23,16,144,89.9,3.1,4.3,1.6,1.1,10.1
E01000772,1328,62,67,45,14,188,87.6,4.1,4.4,3,0.9,12.4
E01000700,1243,75,67,119,5,266,82.4,5,4.4,7.9,0.3,17.6
E01000702,1072,73,66,103,7,249,81.2,5.5,5,7.8,0.5,18.8
E01000703,1374,74,76,72,3,225,85.9,4.6,4.8,4.5,0.2,14.1
E01000706,1045,70,59,113,6,248,80.8,5.4,4.6,8.7,0.5,19.2
E01000797,1323,85,56,76,22,239,84.7,5.4,3.6,4.9,1.4,15.3
E01000729,1483,60,64,154,22,300,83.2,3.4,3.6,8.6,1.2,16.8
E01000730,1446,71,42,162,3,278,83.9,4.1,2.4,9.4,0.2,16.1
E01000735,1286,38,63,96,1,198,86.7,2.6,4.2,6.5,0.1,13.3
E01000738,1307,46,54,104,16,220,85.6,3,3.5,6.8,1,14.4
E01000739,1260,49,43,163,8,263,82.7,3.2,2.8,10.7,0.5,17.3
E01000699,947,99,100,282,14,495,65.7,6.9,6.9,19.6,1,34.3
E01000701,995,75,68,170,19,332,75,5.7,5.1,12.8,1.4,25
E01000704,1083,75,74,199,13,361,75,5.2,5.1,13.8,0.9,25
E01000705,816,102,94,290,8,494,62.3,7.8,7.2,22.1,0.6,37.7
E01000801,991,93,107,211,15,426,69.9,6.6,7.6,14.9,1.1,30.1
E01000646,1376,53,127,63,22,265,83.9,3.2,7.7,3.8,1.3,16.1
E01000647,1407,41,98,49,14,202,87.4,2.5,6.1,3,0.9,12.6
E01000648,1479,60,121,55,29,265,84.8,3.4,6.9,3.2,1.7,15.2
E01000653,1369,42,115,34,24,215,86.4,2.7,7.3,2.1,1.5,13.6
E01000678,1429,50,115,85,28,278,83.7,2.9,6.7,5,1.6,16.3
E01000670,1488,88,220,97,39,444,77,4.6,11.4,5,2,23
E01000675,1255,99,133,99,38,369,77.3,6.1,8.2,6.1,2.3,22.7
E01000677,1457,71,115,99,27,312,82.4,4,6.5,5.6,1.5,17.6
E01000762,1356,70,130,36,31,267,83.5,4.3,8,2.2,1.9,16.5
E01000829,1424,70,118,80,41,309,82.2,4,6.8,4.6,2.4,17.8
E01000719,1554,66,64,199,13,342,82,3.5,3.4,10.5,0.7,18
E01000720,1305,69,46,194,18,327,80,4.2,2.8,11.9,1.1,20
E01000721,1036,56,65,161,9,291,78.1,4.2,4.9,12.1,0.7,21.9
E01000724,1356,64,58,272,10,404,77,3.6,3.3,15.5,0.6,23
E01000728,1271,47,42,93,18,200,86.4,3.2,2.9,6.3,1.2,13.6
E01000651,1456,53,85,21,13,172,89.4,3.3,5.2,1.3,0.8,10.6
E01000668,1395,58,104,49,14,225,86.1,3.6,6.4,3,0.9,13.9
E01000669,1502,75,45,50,0,170,89.8,4.5,2.7,3,0,10.2
E01000671,1443,63,148,81,9,301,82.7,3.6,8.5,4.6,0.5,17.3
E01000679,1439,70,64,73,14,221,86.7,4.2,3.9,4.4,0.8,13.3
E01000826,1428,27,91,40,39,197,87.9,1.7,5.6,2.5,2.4,12.1
E01000827,1380,53,169,59,31,312,81.6,3.1,10,3.5,1.8,18.4
E01000830,1322,54,108,38,28,228,85.3,3.5,7,2.5,1.8,14.7
E01000831,1416,50,116,30,28,224,86.3,3,7.1,1.8,1.7,13.7
E01000833,1288,53,84,34,3,174,88.1,3.6,5.7,2.3,0.2,11.9
E01000650,1571,56,197,56,31,340,82.2,2.9,10.3,2.9,1.6,17.8
E01000652,1458,25,94,36,12,167,89.7,1.5,5.8,2.2,0.7,10.3
E01000807,1383,46,67,29,7,149,90.3,3,4.4,1.9,0.5,9.7
E01000809,1426,20,29,35,7,91,94,1.3,1.9,2.3,0.5,6
E01000722,1443,38,71,78,6,193,88.2,2.3,4.3,4.8,0.4,11.8
E01000725,1477,38,48,77,1,164,90,2.3,2.9,4.7,0.1,10
E01000731,1148,49,51,109,6,215,84.2,3.6,3.7,8,0.4,15.8
E01000732,1299,31,77,57,11,176,88.1,2.1,5.2,3.9,0.7,11.9
E01000733,1423,31,43,76,20,170,89.3,1.9,2.7,4.8,1.3,10.7
E01000769,1189,52,55,112,9,228,83.9,3.7,3.9,7.9,0.6,16.1
E01000773,1334,62,56,56,13,187,87.7,4.1,3.7,3.7,0.9,12.3
E01000775,1828,110,144,143,41,438,80.7,4.9,6.4,6.3,1.8,19.3
E01000777,1323,64,58,109,13,244,84.4,4.1,3.7,7,0.8,15.6
E01000778,1306,69,96,99,10,274,82.7,4.4,6.1,6.3,0.6,17.3
E01000808,1441,31,106,19,7,163,89.8,1.9,6.6,1.2,0.4,10.2
E01000810,1385,34,62,17,5,118,92.1,2.3,4.1,1.1,0.3,7.9
E01000811,1206,32,68,9,5,114,91.4,2.4,5.2,0.7,0.4,8.6
E01000813,1451,20,102,31,6,159,90.1,1.2,6.3,1.9,0.4,9.9
E01000815,1417,29,52,28,11,120,92.2,1.9,3.4,1.8,0.7,7.8
E01000661,1262,86,91,140,15,332,79.2,5.4,5.7,8.8,0.9,20.8
E01000662,1448,76,88,117,12,293,83.2,4.4,5.1,6.7,0.7,16.8
E01000663,1416,59,74,62,16,211,87,3.6,4.5,3.8,1,13
E01000664,1394,52,73,83,8,216,86.6,3.2,4.5,5.2,0.5,13.4
E01000763,1334,26,65,22,5,118,91.9,1.8,4.5,1.5,0.3,8.1
E01000764,1440,31,53,87,4,175,89.2,1.9,3.3,5.4,0.2,10.8
E01000766,1591,49,45,19,10,123,92.8,2.9,2.6,1.1,0.6,7.2
E01000767,1524,43,49,26,4,122,92.6,2.6,3,1.6,0.2,7.4
E01000834,1206,42,46,30,4,122,90.8,3.2,3.5,2.3,0.3,9.2
E01000727,1408,30,63,46,6,145,90.7,1.9,4.1,3,0.4,9.3
E01000734,1196,41,51,69,3,164,87.9,3,3.8,5.1,0.2,12.1
E01000790,1628,69,222,78,21,390,80.7,3.4,11,3.9,1,19.3
E01000812,1328,24,111,26,8,169,88.7,1.6,7.4,1.7,0.5,11.3
E01000814,1361,24,125,18,3,170,88.9,1.6,8.2,1.2,0.2,11.1
E01000723,1187,8,20,32,0,60,95.2,0.6,1.6,2.6,0,4.8
E01000726,1157,17,47,52,9,125,90.2,1.3,3.7,4.1,0.7,9.8
E01000787,1282,28,40,53,2,123,91.2,2,2.8,3.8,0.1,8.8
E01000788,1260,54,105,88,19,266,82.6,3.5,6.9,5.8,1.2,17.4
E01000791,1303,21,63,52,6,142,90.2,1.5,4.4,3.6,0.4,9.8
E01000832,1274,45,109,48,12,214,85.6,3,7.3,3.2,0.8,14.4
E01000835,1439,52,82,41,0,175,89.2,3.2,5.1,2.5,0,10.8
E01000836,1265,68,45,29,12,154,89.1,4.8,3.2,2,0.8,10.9
E01000837,1289,56,84,61,22,223,85.3,3.7,5.6,4,1.5,14.7
E01000838,1320,53,53,29,7,142,90.3,3.6,3.6,2,0.5,9.7
E01000839,1355,41,50,39,3,133,91.1,2.8,3.4,2.6,0.2,8.9
E01000840,1450,26,33,35,8,102,93.4,1.7,2.1,2.3,0.5,6.6
E01000841,1419,39,63,26,12,140,91,2.5,4,1.7,0.8,9
E01000753,1689,23,62,21,11,117,93.5,1.3,3.4,1.2,0.6,6.5
E01000754,1499,40,108,17,11,176,89.5,2.4,6.4,1,0.7,10.5
E01000755,1381,34,59,14,17,124,91.8,2.3,3.9,0.9,1.1,8.2
E01000757,1418,24,53,2,2,81,94.6,1.6,3.5,0.1,0.1,5.4
E01000758,1338,20,88,23,10,141,90.5,1.4,5.9,1.6,0.7,9.5
E01000786,1325,24,30,28,14,96,93.2,1.7,2.1,2,1,6.8
E01000789,1432,72,84,207,5,368,79.6,4,4.7,11.5,0.3,20.4
E01000792,946,25,50,112,9,196,82.8,2.2,4.4,9.8,0.8,17.2
E01000793,1477,42,50,6,14,112,93,2.6,3.1,0.4,0.9,7
E01000795,1285,50,35,40,2,127,91,3.5,2.5,2.8,0.1,9
E01000665,1604,53,76,64,18,211,88.4,2.9,4.2,3.5,1,11.6
E01000666,1711,23,44,26,10,103,94.3,1.3,2.4,1.4,0.6,5.7
E01000667,1448,31,99,25,17,172,89.4,1.9,6.1,1.5,1,10.6
E01000756,1384,38,107,22,12,179,88.5,2.4,6.8,1.4,0.8,11.5
E01000759,1461,24,22,13,22,81,94.7,1.6,1.4,0.8,1.4,5.3
E01000760,1405,35,30,26,7,98,93.5,2.3,2,1.7,0.5,6.5
E01000761,1442,46,31,30,3,110,92.9,3,2,1.9,0.2,7.1
E01000765,1593,35,29,33,14,111,93.5,2.1,1.7,1.9,0.8,6.5
E01000768,1447,33,53,17,5,108,93.1,2.1,3.4,1.1,0.3,6.9
E01000681,1543,37,83,24,18,162,90.5,2.2,4.9,1.4,1.1,9.5
E01000682,1407,19,62,31,5,117,92.3,1.2,4.1,2,0.3,7.7
E01000683,1335,42,163,38,14,257,83.9,2.6,10.2,2.4,0.9,16.1
E01000684,1705,40,191,75,25,331,83.7,2,9.4,3.7,1.2,16.3
E01000794,1438,27,49,23,16,115,92.6,1.7,3.2,1.5,1,7.4
E01000749,1523,32,26,6,1,65,95.9,2,1.6,0.4,0.1,4.1
E01000750,1360,39,51,32,10,132,91.2,2.6,3.4,2.1,0.7,8.8
E01000751,1652,40,239,53,23,355,82.3,2,11.9,2.6,1.1,17.7
E01000752,1525,22,32,23,4,81,95,1.4,2,1.4,0.2,5
E01000680,1529,27,44,3,6,80,95,1.7,2.7,0.2,0.4,5
E01000685,1446,18,53,32,16,119,92.4,1.2,3.4,2,1,7.6
E01000686,1386,13,75,30,4,122,91.9,0.9,5,2,0.3,8.1
E01000687,1498,41,49,12,3,105,93.4,2.6,3.1,0.7,0.2,6.6
E01000688,1247,33,65,20,0,118,91.4,2.4,4.8,1.5,0,8.6
E01000654,1212,24,27,9,1,61,95.2,1.9,2.1,0.7,0.1,4.8
E01000655,1264,26,21,3,9,59,95.5,2,1.6,0.2,0.7,4.5
E01000656,1315,31,13,21,20,85,93.9,2.2,0.9,1.5,1.4,6.1
E01000657,1508,18,28,21,12,79,95,1.1,1.8,1.3,0.8,5
E01000659,1416,17,13,14,2,46,96.9,1.2,0.9,1,0.1,3.1
E01000816,1091,47,120,191,32,390,73.7,3.2,8.1,12.9,2.2,26.3
E01000818,1187,49,93,123,15,280,80.9,3.3,6.3,8.4,1,19.1
E01000819,1281,82,101,212,34,429,74.9,4.8,5.9,12.4,2,25.1
E01032562,1108,84,84,221,10,399,73.5,5.6,5.6,14.7,0.7,26.5
E01032563,1209,46,110,97,21,274,81.5,3.1,7.4,6.5,1.4,18.5
E01000707,1325,66,31,22,11,130,91.1,4.5,2.1,1.5,0.8,8.9
E01000708,1327,61,67,84,4,216,86,4,4.3,5.4,0.3,14
E01000771,1338,99,126,45,27,297,81.8,6.1,7.7,2.8,1.7,18.2
E01000774,1216,73,84,88,12,257,82.6,5,5.7,6,0.8,17.4
E01032568,1209,65,61,143,10,279,81.3,4.4,4.1,9.6,0.7,18.8
E01000658,1333,9,13,2,1,25,98.2,0.7,1,0.1,0.1,1.8
E01000747,1805,60,23,25,7,115,94,3.1,1.2,1.3,0.4,6
E01000748,1537,29,15,12,9,65,95.9,1.8,0.9,0.7,0.6,4.1
E01032570,1492,21,19,16,0,56,96.4,1.4,1.2,1,0,3.6
E01001137,1104,143,165,337,20,665,62.4,8.1,9.3,19.1,1.1,37.6
E01001138,1031,130,122,287,12,551,65.2,8.2,7.7,18.1,0.8,34.8
E01001156,955,134,173,428,28,763,55.6,7.8,10.1,24.9,1.6,44.4
E01001162,914,156,137,466,51,810,53,9,7.9,27,3,47
E01001164,1252,154,177,290,30,651,65.8,8.1,9.3,15.2,1.6,34.2
E01001084,939,97,497,255,40,889,51.4,5.3,27.2,13.9,2.2,48.6
E01001157,713,95,410,454,31,990,41.9,5.6,24.1,26.7,1.8,58.1
E01001159,924,130,297,412,38,877,51.3,7.2,16.5,22.9,2.1,48.7
E01001160,587,99,704,430,61,1294,31.2,5.3,37.4,22.9,3.2,68.8
E01001163,1057,160,197,470,55,882,54.5,8.3,10.2,24.2,2.8,45.5
E01001083,643,87,541,314,24,966,40,5.4,33.6,19.5,1.5,60
E01001086,608,140,458,496,48,1142,34.7,8,26.2,28.3,2.7,65.3
E01001087,754,119,730,529,63,1441,34.4,5.4,33.3,24.1,2.9,65.6
E01001161,631,144,397,628,49,1218,34.1,7.8,21.5,34,2.7,65.9
E01001085,529,120,485,432,40,1077,32.9,7.5,30.2,26.9,2.5,67.1
E01001088,560,115,416,567,51,1149,32.8,6.7,24.3,33.2,3,67.2
E01001089,719,161,494,493,40,1188,37.7,8.4,25.9,25.9,2.1,62.3
E01001090,828,182,553,679,45,1459,36.2,8,24.2,29.7,2,63.8
E01001091,627,89,497,340,32,958,39.6,5.6,31.4,21.5,2,60.4
E01001147,534,149,265,647,27,1088,32.9,9.2,16.3,39.9,1.7,67.1
E01001148,577,106,196,709,25,1036,35.8,6.6,12.2,44,1.5,64.2
E01001151,607,156,227,579,31,993,37.9,9.8,14.2,36.2,1.9,62.1
E01001152,489,154,299,704,25,1182,29.3,9.2,17.9,42.1,1.5,70.7
E01001158,805,134,119,491,15,759,51.5,8.6,7.6,31.4,1,48.5
E01001146,470,139,182,812,12,1145,29.1,8.6,11.3,50.3,0.7,70.9
E01001149,618,116,131,675,32,954,39.3,7.4,8.3,42.9,2,60.7
E01001150,666,159,155,644,31,989,40.2,9.6,9.4,38.9,1.9,59.8
E01001153,435,157,235,743,49,1184,26.9,9.7,14.5,45.9,3,73.1
E01001154,627,158,278,853,53,1342,31.8,8,14.1,43.3,2.7,68.2
E01001136,803,176,235,622,44,1077,42.7,9.4,12.5,33.1,2.3,57.3
E01001139,720,115,173,559,35,882,44.9,7.2,10.8,34.9,2.2,55.1
E01001140,892,161,108,421,31,721,55.3,10,6.7,26.1,1.9,44.7
E01001142,731,95,125,572,3,795,47.9,6.2,8.2,37.5,0.2,52.1
E01001144,654,175,160,658,26,1019,39.1,10.5,9.6,39.3,1.6,60.9
E01001141,526,108,104,489,19,720,42.2,8.7,8.3,39.2,1.5,57.8
E01001143,799,155,148,802,37,1142,41.2,8,7.6,41.3,1.9,58.8
E01001145,619,182,215,648,22,1067,36.7,10.8,12.8,38.4,1.3,63.3
E01001191,649,176,156,716,67,1115,36.8,10,8.8,40.6,3.8,63.2
E01001192,705,164,99,667,9,939,42.9,10,6,40.6,0.5,57.1
E01000994,466,119,427,558,22,1126,29.3,7.5,26.8,35.1,1.4,70.7
E01000995,373,89,600,528,41,1258,22.9,5.5,36.8,32.4,2.5,77.1
E01000996,303,81,359,499,12,951,24.2,6.5,28.6,39.8,1,75.8
E01000997,373,106,440,431,46,1023,26.7,7.6,31.5,30.9,3.3,73.3
E01000999,277,76,603,354,22,1055,20.8,5.7,45.3,26.6,1.7,79.2
E01001002,332,89,382,532,8,1011,24.7,6.6,28.4,39.6,0.6,75.3
E01000998,437,129,351,586,48,1114,28.2,8.3,22.6,37.8,3.1,71.8
E01001000,309,64,394,463,37,958,24.4,5.1,31.1,36.5,2.9,75.6
E01001003,478,115,282,597,39,1033,31.6,7.6,18.7,39.5,2.6,68.4
E01001111,554,158,211,648,36,1053,34.5,9.8,13.1,40.3,2.2,65.5
E01001155,414,111,300,723,55,1189,25.8,6.9,18.7,45.1,3.4,74.2
E01001174,333,78,693,464,52,1287,20.6,4.8,42.8,28.6,3.2,79.4
E01001175,375,101,462,573,31,1167,24.3,6.5,30,37.2,2,75.7
E01001176,324,133,847,549,49,1578,17,7,44.5,28.9,2.6,83
E01001182,360,74,547,419,22,1062,25.3,5.2,38.5,29.5,1.5,74.7
E01001183,238,116,659,510,49,1334,15.1,7.4,41.9,32.4,3.1,84.9
E01001184,283,74,503,460,29,1066,21,5.5,37.3,34.1,2.1,79
E01001001,351,79,209,531,25,844,29.4,6.6,17.5,44.4,2.1,70.6
E01001109,884,148,331,637,39,1155,43.4,7.3,16.2,31.2,1.9,56.6
E01001112,645,194,135,707,37,1073,37.5,11.3,7.9,41.2,2.2,62.5
E01001113,675,191,180,733,49,1153,36.9,10.4,9.8,40.1,2.7,63.1
E01001114,451,124,210,586,29,949,32.2,8.9,15,41.9,2.1,67.8
E01001116,471,130,255,477,26,888,34.7,9.6,18.8,35.1,1.9,65.3
E01000992,989,149,232,579,29,989,50,7.5,11.7,29.3,1.5,50
E01001185,958,143,144,362,29,678,58.6,8.7,8.8,22.1,1.8,41.4
E01001186,752,147,161,650,35,993,43.1,8.4,9.2,37.2,2,56.9
E01001188,756,166,185,704,22,1077,41.2,9.1,10.1,38.4,1.2,58.8
E01001193,681,237,239,631,19,1126,37.7,13.1,13.2,34.9,1.1,62.3
E01001004,601,185,467,823,53,1528,28.2,8.7,21.9,38.7,2.5,71.8
E01001115,501,119,464,547,75,1205,29.4,7,27.2,32.1,4.4,70.6
E01001117,744,214,928,816,59,2017,26.9,7.8,33.6,29.6,2.1,73.1
E01001178,406,95,331,481,52,959,29.7,7,24.2,35.2,3.8,70.3
E01001181,515,155,507,586,66,1314,28.2,8.5,27.7,32,3.6,71.8
E01001006,579,133,402,419,25,979,37.2,8.5,25.8,26.9,1.6,62.8
E01001007,472,58,985,396,57,1496,24,2.9,50.1,20.1,2.9,76
E01001177,426,104,606,444,37,1191,26.3,6.4,37.5,27.5,2.3,73.7
E01001179,401,81,652,375,25,1133,26.1,5.3,42.5,24.4,1.6,73.9
E01001180,455,119,660,459,44,1282,26.2,6.9,38,26.4,2.5,73.8
E01000980,758,105,183,349,12,649,53.9,7.5,13,24.8,0.9,46.1
E01000981,979,133,172,337,21,663,59.6,8.1,10.5,20.5,1.3,40.4
E01000982,968,111,213,290,22,636,60.3,6.9,13.3,18.1,1.4,39.7
E01000983,1085,140,223,239,25,627,63.4,8.2,13,14,1.5,36.6
E01001187,961,202,241,506,35,984,49.4,10.4,12.4,26,1.8,50.6
E01000989,1193,114,183,202,15,514,69.9,6.7,10.7,11.8,0.9,30.1
E01000991,1218,54,187,175,15,431,73.9,3.3,11.3,10.6,0.9,26.1
E01001131,1240,50,122,130,21,323,79.3,3.2,7.8,8.3,1.3,20.7
E01001132,1132,52,166,92,22,332,77.3,3.6,11.3,6.3,1.5,22.7
E01001134,1187,86,216,106,22,430,73.4,5.3,13.4,6.6,1.4,26.6
E01001005,376,55,819,396,41,1311,22.3,3.3,48.5,23.5,2.4,77.7
E01001008,586,128,486,359,49,1022,36.4,8,30.2,22.3,3,63.6
E01001009,382,126,794,511,33,1464,20.7,6.8,43,27.7,1.8,79.3
E01001010,727,107,306,357,17,787,48,7.1,20.2,23.6,1.1,52
E01001011,465,150,732,455,66,1403,24.9,8,39.2,24.4,3.5,75.1
E01001012,496,141,675,548,62,1426,25.8,7.3,35.1,28.5,3.2,74.2
E01001013,683,178,471,586,100,1335,33.8,8.8,23.3,29,5,66.2
E01001048,715,157,567,434,69,1227,36.8,8.1,29.2,22.3,3.6,63.2
E01001110,640,149,364,596,38,1147,35.8,8.3,20.4,33.4,2.1,64.2
E01001118,648,175,373,641,45,1234,34.4,9.3,19.8,34.1,2.4,65.6
E01000985,1020,69,174,162,22,427,70.5,4.8,12,11.2,1.5,29.5
E01000986,1096,136,252,229,25,642,63.1,7.8,14.5,13.2,1.4,36.9
E01000987,990,90,178,159,14,441,69.2,6.3,12.4,11.1,1,30.8
E01000993,1086,101,176,233,24,534,67,6.2,10.9,14.4,1.5,33
E01000975,889,129,384,178,33,724,55.1,8,23.8,11,2,44.9
E01000976,964,144,407,305,47,903,51.6,7.7,21.8,16.3,2.5,48.4
E01000977,935,144,303,315,34,796,54,8.3,17.5,18.2,2,46
E01000978,1020,107,350,268,30,755,57.5,6,19.7,15.1,1.7,42.5
E01000979,979,115,413,160,36,724,57.5,6.8,24.3,9.4,2.1,42.5
E01000984,943,214,320,308,44,886,51.6,11.7,17.5,16.8,2.4,48.4
E01001044,1073,73,562,182,32,849,55.8,3.8,29.2,9.5,1.7,44.2
E01001046,710,55,860,62,64,1041,40.5,3.1,49.1,3.5,3.7,59.5
E01001049,698,63,516,119,23,721,49.2,4.4,36.4,8.4,1.6,50.8
E01001050,834,66,549,162,35,812,50.7,4,33.4,9.8,2.1,49.3
E01001014,1088,293,602,624,56,1575,40.9,11,22.6,23.4,2.1,59.1
E01001042,1013,183,246,325,51,805,55.7,10.1,13.5,17.9,2.8,44.3
E01001165,932,111,221,353,39,724,56.3,6.7,13.3,21.3,2.4,43.7
E01001166,1021,163,220,358,52,793,56.3,9,12.1,19.7,2.9,43.7
E01001168,1017,147,244,293,36,720,58.5,8.5,14,16.9,2.1,41.5
E01001127,1229,54,171,135,18,378,76.5,3.4,10.6,8.4,1.1,23.5
E01001128,879,80,179,444,29,732,54.6,5,11.1,27.6,1.8,45.4
E01001130,686,140,209,709,32,1090,38.6,7.9,11.8,39.9,1.8,61.4
E01001135,1188,81,220,132,25,458,72.2,4.9,13.4,8,1.5,27.8
E01001062,1095,77,240,140,15,472,69.9,4.9,15.3,8.9,1,30.1
E01001063,1135,78,186,132,8,404,73.7,5.1,12.1,8.6,0.5,26.3
E01001064,1117,36,313,92,10,451,71.2,2.3,20,5.9,0.6,28.8
E01001129,1160,56,123,100,16,295,79.7,3.8,8.5,6.9,1.1,20.3
E01001133,1177,66,192,109,13,380,75.6,4.2,12.3,7,0.8,24.4
E01001035,1089,94,306,240,31,671,61.9,5.3,17.4,13.6,1.8,38.1
E01001043,1295,216,515,486,66,1283,50.2,8.4,20,18.9,2.6,49.8
E01001045,1065,92,412,228,23,755,58.5,5.1,22.6,12.5,1.3,41.5
E01001047,1090,103,234,206,40,583,65.2,6.2,14,12.3,2.4,34.8
E01001170,1207,150,283,351,59,843,58.9,7.3,13.8,17.1,2.9,41.1
E01001167,1128,163,416,418,68,1065,51.4,7.4,19,19.1,3.1,48.6
E01001169,923,123,254,355,25,757,54.9,7.3,15.1,21.1,1.5,45.1
E01001171,860,106,309,340,23,778,52.5,6.5,18.9,20.8,1.4,47.5
E01001172,981,137,237,347,46,767,56.1,7.8,13.6,19.9,2.6,43.9
E01001173,1396,181,423,490,71,1165,54.5,7.1,16.5,19.1,2.8,45.5
E01001036,1041,76,296,87,21,480,68.4,5,19.5,5.7,1.4,31.6
E01001037,899,116,144,210,27,497,64.4,8.3,10.3,15,1.9,35.6
E01001038,1172,111,245,230,34,620,65.4,6.2,13.7,12.8,1.9,34.6
E01001039,1128,63,194,81,8,346,76.5,4.3,13.2,5.5,0.5,23.5
E01001040,1220,129,161,163,35,488,71.4,7.6,9.4,9.5,2,28.6
E01001051,990,110,44,380,25,559,63.9,7.1,2.8,24.5,1.6,36.1
E01001052,896,100,50,392,9,551,61.9,6.9,3.5,27.1,0.6,38.1
E01001054,1165,89,47,393,16,545,68.1,5.2,2.7,23,0.9,31.9
E01001056,1127,169,89,450,16,724,60.9,9.1,4.8,24.3,0.9,39.1
E01001057,981,192,117,502,22,833,54.1,10.6,6.4,27.7,1.2,45.9
E01001033,1049,104,257,177,29,567,64.9,6.4,15.9,11,1.8,35.1
E01001034,1087,116,140,156,17,429,71.7,7.7,9.2,10.3,1.1,28.3
E01001041,1023,151,158,239,40,588,63.5,9.4,9.8,14.8,2.5,36.5
E01001095,970,74,200,195,29,498,66.1,5,13.6,13.3,2,33.9
E01001100,1122,53,148,131,19,351,76.2,3.6,10,8.9,1.3,23.8
E01001053,1168,68,56,205,16,345,77.2,4.5,3.7,13.5,1.1,22.8
E01001055,1204,71,57,254,9,391,75.5,4.5,3.6,15.9,0.6,24.5
E01001077,1165,31,65,120,15,231,83.5,2.2,4.7,8.6,1.1,16.5
E01001078,1053,52,60,221,18,351,75,3.7,4.3,15.7,1.3,25
E01001082,1261,74,32,245,15,366,77.5,4.5,2,15.1,0.9,22.5
E01001120,983,44,120,108,8,280,77.8,3.5,9.5,8.6,0.6,22.2
E01001122,1073,47,286,124,9,466,69.7,3.1,18.6,8.1,0.6,30.3
E01001123,1205,47,151,94,17,309,79.6,3.1,10,6.2,1.1,20.4
E01001124,1331,45,148,44,5,242,84.6,2.9,9.4,2.8,0.3,15.4
E01001125,1207,46,269,106,22,443,73.2,2.8,16.3,6.4,1.3,26.8
E01001058,1077,40,96,105,8,249,81.2,3,7.2,7.9,0.6,18.8
E01001059,1153,60,71,93,19,243,82.6,4.3,5.1,6.7,1.4,17.4
E01001060,1270,71,96,138,6,311,80.3,4.5,6.1,8.7,0.4,19.7
E01001061,1165,85,104,157,22,368,76,5.5,6.8,10.2,1.4,24
E01001065,1126,39,76,82,11,208,84.4,2.9,5.7,6.1,0.8,15.6
E01001066,823,83,108,324,31,546,60.1,6.1,7.9,23.7,2.3,39.9
E01001119,1322,20,57,58,13,148,89.9,1.4,3.9,3.9,0.9,10.1
E01001126,1192,59,80,63,8,210,85,4.2,5.7,4.5,0.6,15
E01001032,1138,46,159,39,14,258,81.5,3.3,11.4,2.8,1,18.5
E01001101,1185,48,128,46,16,238,83.3,3.4,9,3.2,1.1,16.7
E01001102,1168,48,177,57,13,295,79.8,3.3,12.1,3.9,0.9,20.2
E01001107,1185,79,257,81,14,431,73.3,4.9,15.9,5,0.9,26.7
E01001108,1375,81,170,69,16,336,80.4,4.7,9.9,4,0.9,19.6
E01001076,1176,119,75,216,20,430,73.2,7.4,4.7,13.4,1.2,26.8
E01001079,1309,74,39,249,10,372,77.9,4.4,2.3,14.8,0.6,22.1
E01001080,1191,87,59,306,35,487,71,5.2,3.5,18.2,2.1,29
E01001081,1084,67,59,189,10,325,76.9,4.8,4.2,13.4,0.7,23.1
E01001073,1069,84,194,86,8,372,74.2,5.8,13.5,6,0.6,25.8
E01001092,1176,79,356,141,25,601,66.2,4.4,20,7.9,1.4,33.8
E01001093,999,137,340,200,62,739,57.5,7.9,19.6,11.5,3.6,42.5
E01001096,1090,105,211,116,12,444,71.1,6.8,13.8,7.6,0.8,28.9
E01001097,1412,173,288,182,48,691,67.1,8.2,13.7,8.7,2.3,32.9
E01001098,1115,81,170,73,13,337,76.8,5.6,11.7,5,0.9,23.2
E01001028,1006,84,439,76,25,624,61.7,5.2,26.9,4.7,1.5,38.3
E01001029,1096,70,302,105,20,497,68.8,4.4,19,6.6,1.3,31.2
E01001030,922,78,269,125,17,489,65.3,5.5,19.1,8.9,1.2,34.7
E01001031,1117,66,194,67,22,349,76.2,4.5,13.2,4.6,1.5,23.8
E01001094,1043,57,413,47,25,542,65.8,3.6,26.1,3,1.6,34.2
E01001103,1382,65,163,54,16,298,82.3,3.9,9.7,3.2,1,17.7
E01001105,1460,74,74,113,8,269,84.4,4.3,4.3,6.5,0.5,15.6
E01001106,1211,65,118,81,15,279,81.3,4.4,7.9,5.4,1,18.7
E01001121,1096,27,140,31,14,212,83.8,2.1,10.7,2.4,1.1,16.2
E01001069,1063,48,186,75,13,322,76.8,3.5,13.4,5.4,0.9,23.2
